iteration,result,candidate,metadata
11,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CP(C1=CC=CC=C1)C2=CC=CC=C2"", ""solvent_SMILES"": ""CCCCOC(C)=O"", ""concentration"": ""0.1"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1123"", ""oracle_kind"": ""dataset""}"
12,8.31,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1"", ""solvent_SMILES"": ""CC1=CC=C(C)C=C1"", ""concentration"": ""0.1"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1143"", ""oracle_kind"": ""dataset""}"
13,92.19,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.153"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1654"", ""oracle_kind"": ""dataset""}"
14,18.72,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CCCC#N"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""317"", ""oracle_kind"": ""dataset""}"
15,16.91,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1"", ""solvent_SMILES"": ""CCCC#N"", ""concentration"": ""0.153"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1485"", ""oracle_kind"": ""dataset""}"
16,89.71,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.057"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""496"", ""oracle_kind"": ""dataset""}"
17,0.0,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC1=CC=C(C)C=C1"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""375"", ""oracle_kind"": ""dataset""}"
18,8.69,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC1=CC=C(C)C=C1"", ""concentration"": ""0.057"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""552"", ""oracle_kind"": ""dataset""}"
19,0.0,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CP(C1=CC=CC=C1)C2=CC=CC=C2"", ""solvent_SMILES"": ""CCCC#N"", ""concentration"": ""0.153"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1573"", ""oracle_kind"": ""dataset""}"
20,14.68,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1"", ""solvent_SMILES"": ""CCCCOC(C)=O"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1222"", ""oracle_kind"": ""dataset""}"
21,0.0,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""13"", ""oracle_kind"": ""dataset"", ""predicted_value"": null, ""uncertainty"": null, ""acquisition_value"": null, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""maximin_fallback"", ""fallback_reason"": ""GP fit/predict/acquisition failed for method='fingerprint_concat' run_id='fingerprint_concat_run01' iteration=21: NotPSDError: Matrix not positive definite after repeatedly adding jitter up to 1.0e-03."", ""fit_summary"": {""embedding_method"": ""fingerprint_concat"", ""direction"": ""maximize"", ""num_observations"": 20, ""x_obs_shape"": [20, 18], ""x_pool_shape"": [1708, 18], ""y_shape"": [20], ""x_obs_all_finite"": true, ""x_pool_all_finite"": true, ""y_all_finite"": true, ""x_obs_min"": -4.190698942394921, ""x_obs_max"": 3.63785632995803, ""y_train_input_min"": 0.0, ""y_train_input_max"": 92.19, ""y_train_input_mean"": 29.034499999999998, ""y_train_input_std"": 31.651768430057743, ""y_train_input_unique_count"": 16, ""y_observed_raw_min"": 0.0, ""y_observed_raw_max"": 92.19, ""y_observed_raw_mean"": 29.034499999999998, ""y_observed_raw_std"": 31.651768430057743, ""duplicate_observation_count"": 0, ""zero_variance_feature_count"": 0, ""near_zero_variance_feature_count"": 0, ""matrix_rank_centered_x_obs"": 18, ""condition_number_centered_x_obs"": 26.1116706638913, ""top_singular_values"": [11.216662559444526, 8.6227627566528, 7.933526727156606, 7.440531282868438, 7.086548945665452, 5.713362641055899, 5.044589135319111, 3.7503066853900986, 3.667078673008571, 3.5826292202784917], ""encoder_metadata"": {""notes"": [""concentration: numeric categorical domain encoded as a normalized scalar passthrough."", ""temperature: numeric categorical domain encoded as a normalized scalar passthrough."", ""Applied PCA to fingerprint_concat molecular block only: raw dim=768 -> pca dim=16 (passthrough_dim=2, explained_variance=1.000, fit_samples=1728).""], ""selected_key"": ""fingerprint_concat"", ""resolved_key"": ""fingerprint_concat"", ""runtime_mode"": ""botorch""}}}"
22,5.47,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""0"", ""oracle_kind"": ""dataset"", ""predicted_value"": 49.416083074530384, ""uncertainty"": 5.369549739717775, ""acquisition_value"": -3.4023683010454335, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
23,14.73,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3"", ""solvent_SMILES"": ""CCCCOC(C)=O"", ""concentration"": ""0.1"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1116"", ""oracle_kind"": ""dataset"", ""predicted_value"": 53.57278510585526, ""uncertainty"": 1.0362804456798, ""acquisition_value"": -2.1215640382291787, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
24,52.77,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""299"", ""oracle_kind"": ""dataset"", ""predicted_value"": 26.125555080441313, ""uncertainty"": 11.879016586848907, ""acquisition_value"": -17.40931804817413, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
25,0.0,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1"", ""oracle_kind"": ""dataset"", ""predicted_value"": 41.033813474761004, ""uncertainty"": 6.68932980806735, ""acquisition_value"": -16.268594925298743, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
26,78.95,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""2"", ""oracle_kind"": ""dataset"", ""predicted_value"": 115.53468222046754, ""uncertainty"": 1e-05, ""acquisition_value"": -4.668432763215767, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
27,7.26,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""3"", ""oracle_kind"": ""dataset"", ""predicted_value"": 19.03198503201643, ""uncertainty"": 19.911213189310367, ""acquisition_value"": -3.500196642789799, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
28,28.15,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""4"", ""oracle_kind"": ""dataset"", ""predicted_value"": 36.22579582814944, ""uncertainty"": 19.744198234993572, ""acquisition_value"": -2.3146927356256675, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
29,65.37,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""5"", ""oracle_kind"": ""dataset"", ""predicted_value"": 58.20236520257491, ""uncertainty"": 1e-05, ""acquisition_value"": -8.075982965883842, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
30,0.07,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""6"", ""oracle_kind"": ""dataset"", ""predicted_value"": 19.80655817245237, ""uncertainty"": 7.513078361432176, ""acquisition_value"": -6.288636704981565, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
31,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""7"", ""oracle_kind"": ""dataset"", ""predicted_value"": 3.428970192540234, ""uncertainty"": 10.373929784176173, ""acquisition_value"": -3.9936420450294365, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
32,28.64,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""8"", ""oracle_kind"": ""dataset"", ""predicted_value"": 32.883325453334564, ""uncertainty"": 15.419214159319088, ""acquisition_value"": -2.0788041808110145, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
33,10.44,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""9"", ""oracle_kind"": ""dataset"", ""predicted_value"": 13.175890395457161, ""uncertainty"": 14.066658917306595, ""acquisition_value"": -4.996683927597901, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
34,63.13,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""10"", ""oracle_kind"": ""dataset"", ""predicted_value"": 50.34198503464, ""uncertainty"": 10.861160385362254, ""acquisition_value"": -4.9664414921450435, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
35,77.41,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""11"", ""oracle_kind"": ""dataset"", ""predicted_value"": 50.21938451137733, ""uncertainty"": 7.795462317248106, ""acquisition_value"": -4.721622265034432, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
36,4.74,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""12"", ""oracle_kind"": ""dataset"", ""predicted_value"": 7.1338763599081325, ""uncertainty"": 10.754198213544665, ""acquisition_value"": -4.513543867085742, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
37,29.31,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""14"", ""oracle_kind"": ""dataset"", ""predicted_value"": 47.80102364391729, ""uncertainty"": 10.534490275632647, ""acquisition_value"": -4.473747392629605, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
38,12.83,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""15"", ""oracle_kind"": ""dataset"", ""predicted_value"": 28.006441650984247, ""uncertainty"": 22.822071943319827, ""acquisition_value"": -4.094549438868982, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
39,62.82,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""16"", ""oracle_kind"": ""dataset"", ""predicted_value"": 19.527965883504965, ""uncertainty"": 1e-05, ""acquisition_value"": -8.212196003047856, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
40,87.83,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""17"", ""oracle_kind"": ""dataset"", ""predicted_value"": 44.93166170883971, ""uncertainty"": 11.07833457205186, ""acquisition_value"": -5.825425189501159, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
41,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""18"", ""oracle_kind"": ""dataset"", ""predicted_value"": 25.024018882452317, ""uncertainty"": 16.270303168537797, ""acquisition_value"": -6.142768997052512, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
