entity_key,pool,descriptor_name,value,unit,source_id,source_tier,scale_type,curation_status,notes
element:Ce,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.0,eV,Ganduglia_2007,B,continuous,ready,DFT+U computed for CeO2(111); range 1.9-3.3 depending on method; 3.0 as central estimate
element:Co,element_oxide_physchem,atomic_number,27,,periodic_table_builtin,A,integer_count,ready,
element:Co,element_oxide_physchem,atomic_weight,58.933,g/mol,periodic_table_builtin,A,continuous,ready,
element:Co,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Co,element_oxide_physchem,group,9,,periodic_table_builtin,A,integer_state,ready,
element:Co,element_oxide_physchem,pauling_electronegativity,1.88,,periodic_table_builtin,A,continuous,ready,
element:Co,element_oxide_physchem,first_ionization_energy_eV,7.881,eV,NIST_webbook,A,continuous,ready,
element:Co,element_oxide_physchem,electron_affinity_eV,0.662,eV,NIST_webbook,A,continuous,ready,
element:Co,element_oxide_physchem,covalent_radius_A,1.26,A,Cordero_2008,A,continuous,ready,
element:Co,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Co2O3; Co3O4 mixed valence also common
element:Co,element_oxide_physchem,d_electron_count_common_oxide,6,,periodic_table_builtin,A,integer_count,ready,Co3+ low-spin d6
element:Co,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.61,A,Shannon_1976,A,continuous,ready,Co3+ CN6 low-spin
element:Co,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-238.0,kJ/mol O,NIST_webbook,A,continuous,ready,CoO: delta_Hf=-237.9 kJ/mol per 1 O; moderately stable oxide
element:Co,element_oxide_physchem,standard_reduction_potential_V,-0.28,V,CRC_97,A,continuous,ready,Co2+/Co couple vs NHE
element:Co,element_oxide_physchem,oxide_band_gap_eV,2.7,eV,estimated_DFT,B,continuous,ready,CoO band gap ~2.7 eV; Co3O4 ~1.6 eV; using CoO value
element:Co,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,1.6,eV,estimated_DFT,B,continuous,ready,Estimated for CoO; relatively reducible oxide
element:Cu,element_oxide_physchem,atomic_number,29,,periodic_table_builtin,A,integer_count,ready,
element:Cu,element_oxide_physchem,atomic_weight,63.546,g/mol,periodic_table_builtin,A,continuous,ready,
element:Cu,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Cu,element_oxide_physchem,group,11,,periodic_table_builtin,A,integer_state,ready,
element:Cu,element_oxide_physchem,pauling_electronegativity,1.90,,periodic_table_builtin,A,continuous,ready,
element:Cu,element_oxide_physchem,first_ionization_energy_eV,7.726,eV,NIST_webbook,A,continuous,ready,
element:Cu,element_oxide_physchem,electron_affinity_eV,1.235,eV,NIST_webbook,A,continuous,ready,
element:Cu,element_oxide_physchem,covalent_radius_A,1.32,A,Cordero_2008,A,continuous,ready,
element:Cu,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,CuO most common; Cu2O also important
element:Cu,element_oxide_physchem,d_electron_count_common_oxide,9,,periodic_table_builtin,A,integer_count,ready,Cu2+ d9
element:Cu,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.73,A,Shannon_1976,A,continuous,ready,Cu2+ CN6
element:Cu,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-156.1,kJ/mol O,NIST_webbook,A,continuous,ready,CuO: delta_Hf=-156.1 kJ/mol per 1 O; relatively unstable versus other transition metal oxides
element:Cu,element_oxide_physchem,standard_reduction_potential_V,0.34,V,CRC_97,A,continuous,ready,Cu2+/Cu couple vs NHE; positive indicating nobility
element:Cu,element_oxide_physchem,oxide_band_gap_eV,1.4,eV,estimated_DFT,B,continuous,ready,CuO band gap ~1.2-1.7 eV; near-semiconductor
element:Cu,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,1.5,eV,estimated_DFT,B,continuous,ready,CuO relatively easy to reduce; low oxygen vacancy formation energy
element:Eu,element_oxide_physchem,atomic_number,63,,periodic_table_builtin,A,integer_count,ready,
element:Eu,element_oxide_physchem,atomic_weight,151.964,g/mol,periodic_table_builtin,A,continuous,ready,
element:Eu,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,Lanthanide
element:Eu,element_oxide_physchem,group,3,,periodic_table_builtin,A,integer_state,ready,
element:Eu,element_oxide_physchem,pauling_electronegativity,1.01,,periodic_table_builtin,A,continuous,ready,Approximate; lanthanide EN values have high uncertainty
element:Eu,element_oxide_physchem,first_ionization_energy_eV,5.670,eV,NIST_webbook,A,continuous,ready,
element:Eu,element_oxide_physchem,electron_affinity_eV,0.864,eV,NIST_webbook,A,continuous,ready,
element:Eu,element_oxide_physchem,covalent_radius_A,1.98,A,Cordero_2008,A,continuous,ready,
element:Eu,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Eu2O3; Eu3+ most common in oxides
element:Eu,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Eu3+ is [Xe]4f6; d0; f-electrons not counted
element:Eu,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.947,A,Shannon_1976,A,continuous,ready,Eu3+ CN6
element:Eu,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-550.5,kJ/mol O,NIST_webbook,A,continuous,ready,Eu2O3: delta_Hf=-1651.4 kJ/mol divided by 3
element:Eu,element_oxide_physchem,standard_reduction_potential_V,-1.99,V,CRC_97,A,continuous,ready,Eu3+/Eu couple vs NHE
element:Eu,element_oxide_physchem,oxide_band_gap_eV,4.6,eV,estimated_DFT,B,continuous,ready,Eu2O3 estimated band gap; f-electrons create mid-gap states
element:Eu,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.5,eV,estimated_DFT,C,continuous,ready,Estimated by analogy with other lanthanide sesquioxides
element:Fe,element_oxide_physchem,atomic_number,26,,periodic_table_builtin,A,integer_count,ready,
element:Fe,element_oxide_physchem,atomic_weight,55.845,g/mol,periodic_table_builtin,A,continuous,ready,
element:Fe,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Fe,element_oxide_physchem,group,8,,periodic_table_builtin,A,integer_state,ready,
element:Fe,element_oxide_physchem,pauling_electronegativity,1.83,,periodic_table_builtin,A,continuous,ready,
element:Fe,element_oxide_physchem,first_ionization_energy_eV,7.902,eV,NIST_webbook,A,continuous,ready,
element:Fe,element_oxide_physchem,electron_affinity_eV,0.151,eV,NIST_webbook,A,continuous,ready,
element:Fe,element_oxide_physchem,covalent_radius_A,1.32,A,Cordero_2008,A,continuous,ready,
element:Fe,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Fe2O3 hematite; Fe3O4 magnetite also common
element:Fe,element_oxide_physchem,d_electron_count_common_oxide,5,,periodic_table_builtin,A,integer_count,ready,Fe3+ high-spin d5
element:Fe,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.645,A,Shannon_1976,A,continuous,ready,Fe3+ CN6 high-spin
element:Fe,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-274.7,kJ/mol O,NIST_webbook,A,continuous,ready,Fe2O3: delta_Hf=-824.2 kJ/mol divided by 3
element:Fe,element_oxide_physchem,standard_reduction_potential_V,-0.04,V,CRC_97,A,continuous,ready,Fe3+/Fe couple vs NHE (calculated from Fe2+/Fe and Fe3+/Fe2+ couples)
element:Fe,element_oxide_physchem,oxide_band_gap_eV,2.2,eV,Liao_2011,A,continuous,ready,Fe2O3 (hematite) band gap; Liao 2011 J Phys Chem C
element:Fe,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.1,eV,estimated_DFT,B,continuous,ready,Fe2O3 DFT+U estimate; moderate reducibility
element:Hf,element_oxide_physchem,atomic_number,72,,periodic_table_builtin,A,integer_count,ready,
element:Hf,element_oxide_physchem,atomic_weight,178.49,g/mol,periodic_table_builtin,A,continuous,ready,
element:Hf,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,
element:Hf,element_oxide_physchem,group,4,,periodic_table_builtin,A,integer_state,ready,
element:Hf,element_oxide_physchem,pauling_electronegativity,1.30,,periodic_table_builtin,A,continuous,ready,
element:Hf,element_oxide_physchem,first_ionization_energy_eV,6.825,eV,NIST_webbook,A,continuous,ready,
element:Hf,element_oxide_physchem,electron_affinity_eV,0.178,eV,NIST_webbook,A,continuous,ready,
element:Hf,element_oxide_physchem,covalent_radius_A,1.75,A,Cordero_2008,A,continuous,ready,
element:Hf,element_oxide_physchem,common_oxidation_state,4,,periodic_table_builtin,A,integer_state,ready,HfO2 only relevant oxide
element:Hf,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Hf4+ d0
element:Hf,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.71,A,Shannon_1976,A,continuous,ready,Hf4+ CN6
element:Hf,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-572.4,kJ/mol O,NIST_webbook,A,continuous,ready,HfO2: delta_Hf=-1144.7 kJ/mol divided by 2; very stable oxide
element:Hf,element_oxide_physchem,standard_reduction_potential_V,-1.55,V,CRC_97,A,continuous,ready,Hf4+/Hf couple vs NHE
element:Hf,element_oxide_physchem,oxide_band_gap_eV,5.7,eV,Robertson_2004,A,continuous,ready,HfO2 band gap; wide gap refractory oxide
element:Hf,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,5.5,eV,estimated_DFT,B,continuous,ready,HfO2 very stable; high oxygen vacancy formation energy analogous to ZrO2
element:La,element_oxide_physchem,atomic_number,57,,periodic_table_builtin,A,integer_count,ready,
element:La,element_oxide_physchem,atomic_weight,138.905,g/mol,periodic_table_builtin,A,continuous,ready,
element:La,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,First lanthanide
element:La,element_oxide_physchem,group,3,,periodic_table_builtin,A,integer_state,ready,
element:La,element_oxide_physchem,pauling_electronegativity,1.10,,periodic_table_builtin,A,continuous,ready,
element:La,element_oxide_physchem,first_ionization_energy_eV,5.577,eV,NIST_webbook,A,continuous,ready,
element:La,element_oxide_physchem,electron_affinity_eV,0.470,eV,NIST_webbook,A,continuous,ready,
element:La,element_oxide_physchem,covalent_radius_A,2.07,A,Cordero_2008,A,continuous,ready,
element:La,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,La2O3 only stable oxide; very basic
element:La,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,La3+ [Xe] d0 f0
element:La,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,1.032,A,Shannon_1976,A,continuous,ready,La3+ CN6; one of the largest trivalent ions
element:La,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-597.9,kJ/mol O,NIST_webbook,A,continuous,ready,La2O3: delta_Hf=-1793.7 kJ/mol divided by 3; very stable basic oxide
element:La,element_oxide_physchem,standard_reduction_potential_V,-2.52,V,CRC_97,A,continuous,ready,La3+/La couple vs NHE; very electropositive
element:La,element_oxide_physchem,oxide_band_gap_eV,5.8,eV,estimated_DFT,B,continuous,ready,La2O3 band gap ~5.5-6.0 eV; wide gap basic oxide
element:La,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.5,eV,estimated_DFT,B,continuous,ready,La2O3 relatively easy to reduce for a high ΔHf oxide; important for OCM mechanism
element:Mn,element_oxide_physchem,atomic_number,25,,periodic_table_builtin,A,integer_count,ready,
element:Mn,element_oxide_physchem,atomic_weight,54.938,g/mol,periodic_table_builtin,A,continuous,ready,
element:Mn,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Mn,element_oxide_physchem,group,7,,periodic_table_builtin,A,integer_state,ready,
element:Mn,element_oxide_physchem,pauling_electronegativity,1.55,,periodic_table_builtin,A,continuous,ready,
element:Mn,element_oxide_physchem,first_ionization_energy_eV,7.434,eV,NIST_webbook,A,continuous,ready,
element:Mn,element_oxide_physchem,electron_affinity_eV,0.0,eV,NIST_webbook,A,continuous,ready,Mn has no stable gaseous anion; effective EA ~0
element:Mn,element_oxide_physchem,covalent_radius_A,1.29,A,Cordero_2008,A,continuous,ready,Low-spin value
element:Mn,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Mn2O3; Mn3+/Mn4+ redox pair key for OCM; MnO2 also relevant
element:Mn,element_oxide_physchem,d_electron_count_common_oxide,4,,periodic_table_builtin,A,integer_count,ready,Mn3+ high-spin d4
element:Mn,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.645,A,Shannon_1976,A,continuous,ready,Mn3+ CN6 high-spin
element:Mn,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-319.7,kJ/mol O,NIST_webbook,A,continuous,ready,Mn2O3: delta_Hf=-959.0 kJ/mol divided by 3
element:Mn,element_oxide_physchem,standard_reduction_potential_V,-1.18,V,CRC_97,A,continuous,ready,Mn2+/Mn couple vs NHE
element:Mn,element_oxide_physchem,oxide_band_gap_eV,1.3,eV,estimated_DFT,B,continuous,ready,Mn2O3 band gap ~1.3 eV; Mn3O4 ~1.8 eV; using Mn2O3
element:Mn,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.0,eV,estimated_DFT,B,continuous,ready,Mn2O3 moderate; Mn redox flexibility (Mn2+/3+/4+) underpins OCM activity with W/Na
element:Mo,element_oxide_physchem,atomic_number,42,,periodic_table_builtin,A,integer_count,ready,
element:Mo,element_oxide_physchem,atomic_weight,95.96,g/mol,periodic_table_builtin,A,continuous,ready,
element:Mo,element_oxide_physchem,period,5,,periodic_table_builtin,A,integer_state,ready,
element:Mo,element_oxide_physchem,group,6,,periodic_table_builtin,A,integer_state,ready,
element:Mo,element_oxide_physchem,pauling_electronegativity,2.16,,periodic_table_builtin,A,continuous,ready,
element:Mo,element_oxide_physchem,first_ionization_energy_eV,7.092,eV,NIST_webbook,A,continuous,ready,
element:Mo,element_oxide_physchem,electron_affinity_eV,0.746,eV,NIST_webbook,A,continuous,ready,
element:Mo,element_oxide_physchem,covalent_radius_A,1.54,A,Cordero_2008,A,continuous,ready,
element:Mo,element_oxide_physchem,common_oxidation_state,6,,periodic_table_builtin,A,integer_state,ready,MoO3 in calcined catalyst; relevant as Na2MoO4 phase in OCM Mn/Na2WO4 analogues
element:Mo,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Mo6+ d0
element:Mo,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.59,A,Shannon_1976,A,continuous,ready,Mo6+ CN6
element:Mo,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-248.4,kJ/mol O,NIST_webbook,A,continuous,ready,MoO3: delta_Hf=-745.2 kJ/mol divided by 3
element:Mo,element_oxide_physchem,standard_reduction_potential_V,0.10,V,CRC_97,A,continuous,ready,Mo6+/Mo couple approximate; multi-step reduction
element:Mo,element_oxide_physchem,oxide_band_gap_eV,2.7,eV,estimated_DFT,B,continuous,ready,MoO3 band gap ~2.5-3.0 eV; relevant for photo-activation in OCM context
element:Mo,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.1,eV,estimated_DFT,B,continuous,ready,MoO3 moderate; reducible oxide important in OCM redox mechanism
element:Nd,element_oxide_physchem,atomic_number,60,,periodic_table_builtin,A,integer_count,ready,
element:Nd,element_oxide_physchem,atomic_weight,144.242,g/mol,periodic_table_builtin,A,continuous,ready,
element:Nd,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,Lanthanide
element:Nd,element_oxide_physchem,group,3,,periodic_table_builtin,A,integer_state,ready,
element:Nd,element_oxide_physchem,pauling_electronegativity,1.14,,periodic_table_builtin,A,continuous,ready,
element:Nd,element_oxide_physchem,first_ionization_energy_eV,5.525,eV,NIST_webbook,A,continuous,ready,
element:Nd,element_oxide_physchem,electron_affinity_eV,0.0,eV,NIST_webbook,B,continuous,ready,Nd EA not precisely established; treated as ~0 eV
element:Nd,element_oxide_physchem,covalent_radius_A,2.01,A,Cordero_2008,A,continuous,ready,
element:Nd,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Nd2O3
element:Nd,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Nd3+ [Xe]4f3; d0
element:Nd,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.983,A,Shannon_1976,A,continuous,ready,Nd3+ CN6
element:Nd,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-602.6,kJ/mol O,NIST_webbook,A,continuous,ready,Nd2O3: delta_Hf=-1807.9 kJ/mol divided by 3
element:Nd,element_oxide_physchem,standard_reduction_potential_V,-2.32,V,CRC_97,A,continuous,ready,Nd3+/Nd couple vs NHE
element:Nd,element_oxide_physchem,oxide_band_gap_eV,5.0,eV,estimated_DFT,C,continuous,ready,Nd2O3 estimated; lanthanide sesquioxide gap ~4.5-6 eV
element:Nd,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.0,eV,estimated_DFT,C,continuous,ready,Estimated by analogy with La2O3 and Ce2O3; Nd2O3 less reducible than CeO2
element:Ni,element_oxide_physchem,atomic_number,28,,periodic_table_builtin,A,integer_count,ready,
element:Ni,element_oxide_physchem,atomic_weight,58.693,g/mol,periodic_table_builtin,A,continuous,ready,
element:Ni,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Ni,element_oxide_physchem,group,10,,periodic_table_builtin,A,integer_state,ready,
element:Ni,element_oxide_physchem,pauling_electronegativity,1.91,,periodic_table_builtin,A,continuous,ready,
element:Ni,element_oxide_physchem,first_ionization_energy_eV,7.640,eV,NIST_webbook,A,continuous,ready,
element:Ni,element_oxide_physchem,electron_affinity_eV,1.156,eV,NIST_webbook,A,continuous,ready,
element:Ni,element_oxide_physchem,covalent_radius_A,1.24,A,Cordero_2008,A,continuous,ready,
element:Ni,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,NiO
element:Ni,element_oxide_physchem,d_electron_count_common_oxide,8,,periodic_table_builtin,A,integer_count,ready,Ni2+ d8
element:Ni,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.69,A,Shannon_1976,A,continuous,ready,Ni2+ CN6
element:Ni,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-244.6,kJ/mol O,NIST_webbook,A,continuous,ready,NiO: delta_Hf=-244.6 kJ/mol per 1 O
element:Ni,element_oxide_physchem,standard_reduction_potential_V,-0.25,V,CRC_97,A,continuous,ready,Ni2+/Ni couple vs NHE
element:Ni,element_oxide_physchem,oxide_band_gap_eV,3.4,eV,estimated_DFT,B,continuous,ready,NiO Mott-Hubbard insulator; experimental ~3.4-3.8 eV
element:Ni,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,2.5,eV,estimated_DFT,B,continuous,ready,NiO moderate reducibility
element:Pd,element_oxide_physchem,atomic_number,46,,periodic_table_builtin,A,integer_count,ready,
element:Pd,element_oxide_physchem,atomic_weight,106.42,g/mol,periodic_table_builtin,A,continuous,ready,
element:Pd,element_oxide_physchem,period,5,,periodic_table_builtin,A,integer_state,ready,
element:Pd,element_oxide_physchem,group,10,,periodic_table_builtin,A,integer_state,ready,
element:Pd,element_oxide_physchem,pauling_electronegativity,2.20,,periodic_table_builtin,A,continuous,ready,
element:Pd,element_oxide_physchem,first_ionization_energy_eV,8.337,eV,NIST_webbook,A,continuous,ready,
element:Pd,element_oxide_physchem,electron_affinity_eV,0.562,eV,NIST_webbook,A,continuous,ready,
element:Pd,element_oxide_physchem,covalent_radius_A,1.39,A,Cordero_2008,A,continuous,ready,
element:Pd,element_oxide_physchem,common_oxidation_state,2,,periodic_table_builtin,A,integer_state,ready,PdO; readily reduced to Pd0 metal
element:Pd,element_oxide_physchem,d_electron_count_common_oxide,8,,periodic_table_builtin,A,integer_count,ready,Pd2+ d8
element:Pd,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.86,A,Shannon_1976,A,continuous,ready,Pd2+ CN6
element:Pd,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-115.0,kJ/mol O,NIST_webbook,A,continuous,ready,PdO: delta_Hf=-115.0 kJ/mol per 1 O; among least stable transition metal oxides
element:Pd,element_oxide_physchem,standard_reduction_potential_V,0.99,V,CRC_97,A,continuous,ready,Pd2+/Pd couple vs NHE; noble metal
element:Pd,element_oxide_physchem,oxide_band_gap_eV,1.0,eV,estimated_DFT,B,continuous,ready,PdO small band gap; easily reduced; not a good OCM catalyst due to sintering
element:Pd,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,0.7,eV,estimated_DFT,B,continuous,ready,PdO very easy to reduce; lowest vacancy formation energy in the dataset
element:Tb,element_oxide_physchem,atomic_number,65,,periodic_table_builtin,A,integer_count,ready,
element:Tb,element_oxide_physchem,atomic_weight,158.925,g/mol,periodic_table_builtin,A,continuous,ready,
element:Tb,element_oxide_physchem,period,6,,periodic_table_builtin,A,integer_state,ready,Lanthanide
element:Tb,element_oxide_physchem,group,3,,periodic_table_builtin,A,integer_state,ready,
element:Tb,element_oxide_physchem,pauling_electronegativity,1.10,,periodic_table_builtin,B,continuous,ready,Approximate; similar to other heavy lanthanides
element:Tb,element_oxide_physchem,first_ionization_energy_eV,5.864,eV,NIST_webbook,A,continuous,ready,
element:Tb,element_oxide_physchem,electron_affinity_eV,1.165,eV,NIST_webbook,A,continuous,ready,
element:Tb,element_oxide_physchem,covalent_radius_A,1.94,A,Cordero_2008,A,continuous,ready,
element:Tb,element_oxide_physchem,common_oxidation_state,3,,periodic_table_builtin,A,integer_state,ready,Tb2O3; Tb4+ (TbO2) also accessible similar to CeO2/Ce2O3 system
element:Tb,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Tb3+ [Xe]4f8; d0; Tb4+ [Xe]4f7; d0
element:Tb,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.923,A,Shannon_1976,A,continuous,ready,Tb3+ CN6
element:Tb,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-621.7,kJ/mol O,NIST_webbook,B,continuous,ready,Tb2O3: delta_Hf=-1865 kJ/mol divided by 3; estimated
element:Tb,element_oxide_physchem,standard_reduction_potential_V,-2.31,V,CRC_97,A,continuous,ready,Tb3+/Tb couple vs NHE
element:Tb,element_oxide_physchem,oxide_band_gap_eV,4.0,eV,estimated_DFT,C,continuous,ready,Tb2O3 estimated band gap; 4f8 ground state creates narrow gap states
element:Tb,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,3.0,eV,estimated_DFT,C,continuous,ready,Estimated analogously to CeO2; Tb3+/Tb4+ redox couple may lower effective barrier
element:Ti,element_oxide_physchem,atomic_number,22,,periodic_table_builtin,A,integer_count,ready,
element:Ti,element_oxide_physchem,atomic_weight,47.867,g/mol,periodic_table_builtin,A,continuous,ready,
element:Ti,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:Ti,element_oxide_physchem,group,4,,periodic_table_builtin,A,integer_state,ready,
element:Ti,element_oxide_physchem,pauling_electronegativity,1.54,,periodic_table_builtin,A,continuous,ready,
element:Ti,element_oxide_physchem,first_ionization_energy_eV,6.828,eV,NIST_webbook,A,continuous,ready,
element:Ti,element_oxide_physchem,electron_affinity_eV,0.079,eV,NIST_webbook,A,continuous,ready,
element:Ti,element_oxide_physchem,covalent_radius_A,1.60,A,Cordero_2008,A,continuous,ready,
element:Ti,element_oxide_physchem,common_oxidation_state,4,,periodic_table_builtin,A,integer_state,ready,TiO2; rutile and anatase polymorphs both catalytically relevant
element:Ti,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,Ti4+ d0
element:Ti,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.605,A,Shannon_1976,A,continuous,ready,Ti4+ CN6
element:Ti,element_oxide_physchem,oxide_formation_enthalpy_kJ_mol_O,-472.4,kJ/mol O,NIST_webbook,A,continuous,ready,TiO2: delta_Hf=-944.7 kJ/mol divided by 2; stable oxide
element:Ti,element_oxide_physchem,standard_reduction_potential_V,-1.63,V,CRC_97,A,continuous,ready,Ti4+/Ti couple vs NHE (estimated from multi-step reduction)
element:Ti,element_oxide_physchem,oxide_band_gap_eV,3.0,eV,Scanlon_2013,A,continuous,ready,TiO2 anatase ~3.2 eV; rutile ~3.0 eV; using rutile value
element:Ti,element_oxide_physchem,oxygen_vacancy_formation_energy_eV,4.0,eV,estimated_DFT,B,continuous,ready,TiO2 rutile DFT computed value; relatively high barrier
element:V,element_oxide_physchem,atomic_number,23,,periodic_table_builtin,A,integer_count,ready,
element:V,element_oxide_physchem,atomic_weight,50.942,g/mol,periodic_table_builtin,A,continuous,ready,
element:V,element_oxide_physchem,period,4,,periodic_table_builtin,A,integer_state,ready,
element:V,element_oxide_physchem,group,5,,periodic_table_builtin,A,integer_state,ready,
element:V,element_oxide_physchem,pauling_electronegativity,1.63,,periodic_table_builtin,A,continuous,ready,
element:V,element_oxide_physchem,first_ionization_energy_eV,6.746,eV,NIST_webbook,A,continuous,ready,
element:V,element_oxide_physchem,electron_affinity_eV,0.526,eV,NIST_webbook,A,continuous,ready,
element:V,element_oxide_physchem,covalent_radius_A,1.53,A,Cordero_2008,A,continuous,ready,
element:V,element_oxide_physchem,common_oxidation_state,5,,periodic_table_builtin,A,integer_state,ready,V2O5; V4+ (VO2) and V3+ (V2O3) also important; multiple accessible oxidation states
element:V,element_oxide_physchem,d_electron_count_common_oxide,0,,periodic_table_builtin,A,integer_count,ready,V5+ d0
element:V,element_oxide_physchem,ionic_radius_shannon_common_ox_cn6_A,0.54,A,Shannon_1976,A,continuous,ready,V5+ CN6
