iteration,result,candidate,metadata
13,0.0,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CCCCOC(C)=O"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""339"", ""oracle_kind"": ""dataset""}"
14,74.04,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""196"", ""oracle_kind"": ""dataset""}"
15,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC1=CC=C(C)C=C1"", ""concentration"": ""0.057"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""561"", ""oracle_kind"": ""dataset""}"
16,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CP(C1=CC=CC=C1)C2=CC=CC=C2"", ""solvent_SMILES"": ""CCCC#N"", ""concentration"": ""0.1"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1087"", ""oracle_kind"": ""dataset""}"
17,6.54,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.153"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""692"", ""oracle_kind"": ""dataset""}"
18,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CP(C)C1=CC=CC=C1"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.057"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1367"", ""oracle_kind"": ""dataset""}"
19,26.56,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.057"", ""temperature"": ""90""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1158"", ""oracle_kind"": ""dataset""}"
20,45.73,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1"", ""solvent_SMILES"": ""CCCCOC(C)=O"", ""concentration"": ""0.153"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1690"", ""oracle_kind"": ""dataset""}"
21,45.85,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.057"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""484"", ""oracle_kind"": ""dataset"", ""predicted_value"": 25.34365375930698, ""uncertainty"": 15.384547408043959, ""acquisition_value"": -6.809644372618882, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
22,51.83,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.153"", ""temperature"": ""120""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""772"", ""oracle_kind"": ""dataset"", ""predicted_value"": 49.232108560196224, ""uncertainty"": 14.841058113703157, ""acquisition_value"": -3.751457668103949, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
23,5.47,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""0"", ""oracle_kind"": ""dataset"", ""predicted_value"": 21.432170013381512, ""uncertainty"": 14.275055800071794, ""acquisition_value"": -2.647811084393121, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
24,0.0,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""1"", ""oracle_kind"": ""dataset"", ""predicted_value"": 13.802741560047304, ""uncertainty"": 17.177827510006196, ""acquisition_value"": -2.86269984793215, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
25,78.95,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""2"", ""oracle_kind"": ""dataset"", ""predicted_value"": 10.74333854420325, ""uncertainty"": 13.474389859342466, ""acquisition_value"": -3.3149114494847045, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
26,7.26,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""3"", ""oracle_kind"": ""dataset"", ""predicted_value"": 35.30191555249072, ""uncertainty"": 9.108648685527298, ""acquisition_value"": -5.646103193834253, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
27,28.15,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""4"", ""oracle_kind"": ""dataset"", ""predicted_value"": 25.498802676673932, ""uncertainty"": 21.483988556960952, ""acquisition_value"": -3.76200726240514, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
28,65.37,"{""base_SMILES"": ""O=C([O-])C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""5"", ""oracle_kind"": ""dataset"", ""predicted_value"": 42.75562444126628, ""uncertainty"": 13.19570102796642, ""acquisition_value"": -4.034744520520238, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
29,0.07,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""6"", ""oracle_kind"": ""dataset"", ""predicted_value"": 24.28286727146582, ""uncertainty"": 22.10669902469569, ""acquisition_value"": -3.032933927081877, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
30,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""7"", ""oracle_kind"": ""dataset"", ""predicted_value"": 0.5854677230785583, ""uncertainty"": 7.6465926744131245, ""acquisition_value"": -3.226946377323883, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
31,28.64,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""8"", ""oracle_kind"": ""dataset"", ""predicted_value"": 69.34602361626389, ""uncertainty"": 10.100196599966553, ""acquisition_value"": -2.6743417933835802, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
32,10.44,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""9"", ""oracle_kind"": ""dataset"", ""predicted_value"": 13.742124404274852, ""uncertainty"": 12.689821371336953, ""acquisition_value"": -6.241818855360871, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
33,63.13,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""10"", ""oracle_kind"": ""dataset"", ""predicted_value"": 7.877998452792152, ""uncertainty"": 1e-05, ""acquisition_value"": -9.347062576697667, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
34,77.41,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[K+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""11"", ""oracle_kind"": ""dataset"", ""predicted_value"": 16.831090784622425, ""uncertainty"": 14.784015561202432, ""acquisition_value"": -4.672909259427772, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
35,4.74,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""12"", ""oracle_kind"": ""dataset"", ""predicted_value"": 27.52335556427578, ""uncertainty"": 3.193943039670581, ""acquisition_value"": -92.78909212818746, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
36,0.0,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""13"", ""oracle_kind"": ""dataset"", ""predicted_value"": 24.896981022933893, ""uncertainty"": 0.040404182158430293, ""acquisition_value"": -894855.9586202181, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
37,29.31,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""14"", ""oracle_kind"": ""dataset"", ""predicted_value"": 38.710697574403014, ""uncertainty"": 8.197843775926344, ""acquisition_value"": -4.4958923356730285, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
38,12.83,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""15"", ""oracle_kind"": ""dataset"", ""predicted_value"": 13.854673442406462, ""uncertainty"": 11.876194875326089, ""acquisition_value"": -7.280444712592546, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
39,62.82,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""16"", ""oracle_kind"": ""dataset"", ""predicted_value"": 53.53098613463757, ""uncertainty"": 5.551686623485908, ""acquisition_value"": -5.958783707524088, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
40,87.83,"{""base_SMILES"": ""O=C([O-])C.[Cs+]"", ""ligand_SMILES"": ""CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""17"", ""oracle_kind"": ""dataset"", ""predicted_value"": 89.63684562935879, ""uncertainty"": 1e-05, ""acquisition_value"": -4.545881037188746, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
41,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""18"", ""oracle_kind"": ""dataset"", ""predicted_value"": 26.841977288013673, ""uncertainty"": 24.263401010840266, ""acquisition_value"": -3.0657289659184244, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
42,0.0,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""19"", ""oracle_kind"": ""dataset"", ""predicted_value"": 8.259859381807463, ""uncertainty"": 12.54986356271835, ""acquisition_value"": -4.653542271290542, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
43,7.62,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""20"", ""oracle_kind"": ""dataset"", ""predicted_value"": 24.234347081336935, ""uncertainty"": 5.7028517929986124, ""acquisition_value"": -4.890396641563941, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
44,8.85,"{""base_SMILES"": ""O=C([O-])C(C)(C)C.[Cs+]"", ""ligand_SMILES"": ""P(C1CCCCC1)(C2CCCCC2)C3CCCCC3"", ""solvent_SMILES"": ""CC(N(C)C)=O"", ""concentration"": ""0.1"", ""temperature"": ""105""}","{""dataset_path"": ""/home/sjtu/LLMBO/ChemBO-Agent/data/DAR.csv"", ""dataset_target_column"": ""yield"", ""dataset_row_id"": ""21"", ""oracle_kind"": ""dataset"", ""predicted_value"": 12.75200523689023, ""uncertainty"": 12.734070182624814, ""acquisition_value"": -3.6540038403830852, ""surrogate_model"": ""gp"", ""kernel"": ""matern52"", ""acquisition_function"": ""log_ei"", ""selection_mode"": ""bo_gp""}"
